Title,Price,PID,Details
"Newly Built 4 Bedroom Fully Detached Duplex 
Ikate Lekki Lagos
 Newly Built 4 Bedroom Fully Detached Duplex / House FOR Rent","₦ 15,000,000/year",Ikate Lekki Lagos,Newly Built 4 Bedroom Fully Detached Duplex / House FOR Rent
"Furnished 4 Bedroom Semi Detached Duplex With Bq 
Osapa London Lekki Lagos
 Furnished 4 Bedroom Semi Detached Duplex With Bq / House FOR Rent","₦ 10,000,000/year",Osapa London Lekki Lagos,Furnished 4 Bedroom Semi Detached Duplex With Bq / House FOR Rent
"4 Bedroom Terrace Duplex With Bq 
Old Ikoyi Ikoyi Lagos
 4 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 35,000,000/year",Old Ikoyi Ikoyi Lagos,4 Bedroom Terrace Duplex With Bq / House FOR Rent
"3 Bedroom Apartment 
Ikoyi Lagos
 3 Bedroom Apartment / House FOR Rent","₦ 18,000,000/year",Ikoyi Lagos,3 Bedroom Apartment / House FOR Rent
"Self Serviced 3 Bedroom Apartment 
Ikate Lekki Lagos
 Self Serviced 3 Bedroom Apartment / House FOR Rent","₦ 4,500,000",Ikate Lekki Lagos,Self Serviced 3 Bedroom Apartment / House FOR Rent
"Fully Furnished 4 Bedroom Terrace Duplex 
Ologolo Lekki Lagos
 Fully Furnished 4 Bedroom Terrace Duplex / House FOR Rent","₦ 11,000,000",Ologolo Lekki Lagos,Fully Furnished 4 Bedroom Terrace Duplex / House FOR Rent
"4 Bedroom Terrace Duplex 
Ajah Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 4,000,000/year",Ajah Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"4 Bedroom Semi Detached Duplex 
Lekki Lagos
 4 Bedroom Semi Detached Duplex / House FOR Rent","₦ 6,000,000/year",Lekki Lagos,4 Bedroom Semi Detached Duplex / House FOR Rent
"3 Bedroom Apartment 
Orchid Lekki Lagos
 3 Bedroom Apartment / House FOR Rent","₦ 4,000,000/year",Orchid Lekki Lagos,3 Bedroom Apartment / House FOR Rent
"5 Bedroom Detached Duplex 
Ikota Lekki Lagos
 5 Bedroom Detached Duplex / House FOR Rent","₦ 10,000,000/year",Ikota Lekki Lagos,5 Bedroom Detached Duplex / House FOR Rent
"Newly Built 5 Bedroom Semi Detached Duplex 
Ikoyi Lagos
 Newly Built 5 Bedroom Semi Detached Duplex / House FOR Rent","₦ 60,000,000/year",Ikoyi Lagos,Newly Built 5 Bedroom Semi Detached Duplex / House FOR Rent
"Furnished 4 Bedroom Terrace Duplex 
Orchid Lekki Lagos
 Furnished 4 Bedroom Terrace Duplex / House FOR Rent","₦ 8,000,000/year",Orchid Lekki Lagos,Furnished 4 Bedroom Terrace Duplex / House FOR Rent
"6 Bedroom Fully Detached Duplex With Bq 
Close To Ecowas Asokoro Abuja
 6 Bedroom Fully Detached Duplex With Bq / House FOR Rent","₦ 60,000,000/year",Close To Ecowas Asokoro Abuja,6 Bedroom Fully Detached Duplex With Bq / House FOR Rent
"230sqm Open Plan Office Space 
Lekki Phase 1 Lekki Lagos
 230sqm Open Plan Office Space / Land FOR Rent","₦ 150,000/sqm",Lekki Phase 1 Lekki Lagos,230sqm Open Plan Office Space / Land FOR Rent
"4 Bedroom Semi Detached Duplex 
Ajah Lagos
 4 Bedroom Semi Detached Duplex / House FOR Rent","₦ 4,000,000/year",Ajah Lagos,4 Bedroom Semi Detached Duplex / House FOR Rent
"4 Bedroom Terrace Duplex 
Ajah Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 4,500,000/year",Ajah Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"Furnished 2 Bedroom Apartment 
Ologolo Lekki Lagos
 Furnished 2 Bedroom Apartment / House FOR Rent","₦ 8,000,000/year",Ologolo Lekki Lagos,Furnished 2 Bedroom Apartment / House FOR Rent
"Serviced 4 Bedroom Terrace Duplex With Bq 
Ikate Lekki Lagos
 Serviced 4 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 12,000,000/year",Ikate Lekki Lagos,Serviced 4 Bedroom Terrace Duplex With Bq / House FOR Rent
"2 Bedroom Massionette 
Lekki Phase 1 Lekki Lagos
 2 Bedroom Massionette / House FOR Rent","₦ 11,000,000/year",Lekki Phase 1 Lekki Lagos,2 Bedroom Massionette / House FOR Rent
"3 Bedroom Apartment 
Osapa London Lekki Lagos
 3 Bedroom Apartment / House FOR Rent","₦ 5,000,000",Osapa London Lekki Lagos,3 Bedroom Apartment / House FOR Rent
"3 Bedroom Massionette With Bq 
Off Banana Island Road Ikoyi Lagos
 3 Bedroom Massionette With Bq / House FOR Rent","₦ 20,000,000/year",Off Banana Island Road Ikoyi Lagos,3 Bedroom Massionette With Bq / House FOR Rent
"4 Bedroom Fully Detached Duplex 
Chevron Lekki Lagos
 4 Bedroom Fully Detached Duplex / House FOR Rent","₦ 15,000,000",Chevron Lekki Lagos,4 Bedroom Fully Detached Duplex / House FOR Rent
"Office Spaces 75sqm & 150sqm 
Off Awolowo Road Ikoyi Lagos
 Office Spaces 75sqm & 150sqm / Commercial Property FOR Rent","₦ 3,500,000/year",Off Awolowo Road Ikoyi Lagos,Office Spaces 75sqm & 150sqm / Commercial Property FOR Rent
"Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym 
Old Ikoyi Ikoyi Lagos
 Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym / Flat / Apartment FOR RENT","₦ 60,000,000/year",Old Ikoyi Ikoyi Lagos,Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym / Flat / Apartment FOR RENT
"Massive 5 Bedroom Fully Detached Duplex 
Lekki Phase 1 Lekki Lagos
 Massive 5 Bedroom Fully Detached Duplex / House FOR Rent","₦ 25,000,000/year",Lekki Phase 1 Lekki Lagos,Massive 5 Bedroom Fully Detached Duplex / House FOR Rent
"3 Bedroom Flat 
Rosewale Filling Station, Iwo Rd Ibadan Oyo
 3 Bedroom Flat / Flat Apartment FOR Rent","₦ 1,100,000/year","Rosewale Filling Station, Iwo Rd Ibadan Oyo",3 Bedroom Flat / Flat Apartment FOR Rent
"Newly Built 4 Bedroom Massionette With Bq 
Ologolo Lekki Lagos
 Newly Built 4 Bedroom Massionette With Bq / House FOR Rent","₦ 7,000,000/year",Ologolo Lekki Lagos,Newly Built 4 Bedroom Massionette With Bq / House FOR Rent
"4 Bedroom Fully Detached Duplex 
Lekki Palm City Ajah Lagos
 4 Bedroom Fully Detached Duplex / House FOR Rent","₦ 5,000,000/year",Lekki Palm City Ajah Lagos,4 Bedroom Fully Detached Duplex / House FOR Rent
"Lovely 2 Bedroom Apartment 
Chevron Lekki Lagos
 Lovely 2 Bedroom Apartment / House FOR Rent","₦ 4,000,000",Chevron Lekki Lagos,Lovely 2 Bedroom Apartment / House FOR Rent
"3 Bedroom Terrace Duplex 
Ikate Lekki Lagos
 3 Bedroom Terrace Duplex / House FOR Rent","₦ 7,500,000/year",Ikate Lekki Lagos,3 Bedroom Terrace Duplex / House FOR Rent
"Luxury 3 Bedroom Apartment With Staff Quarters 
Victoria Island Lagos
 Luxury 3 Bedroom Apartment With Staff Quarters / Flat Apartment FOR Rent","₦ 35,000,000/year",Victoria Island Lagos,Luxury 3 Bedroom Apartment With Staff Quarters / Flat Apartment FOR Rent
"2 Bedroom Apartment 
Banana Island Ikoyi Lagos
 2 Bedroom Apartment / House FOR Rent","₦ 15,000,000/year",Banana Island Ikoyi Lagos,2 Bedroom Apartment / House FOR Rent
"2 Bedroom Apartment 
Ologolo Lekki Lagos
 2 Bedroom Apartment / House FOR Rent","₦ 4,500,000",Ologolo Lekki Lagos,2 Bedroom Apartment / House FOR Rent
"Fully Serviced 2 Bedroom Apartment With A Pool 
Lekki Phase 1 Lekki Lagos
 Fully Serviced 2 Bedroom Apartment With A Pool / Flat / Apartment FOR SALE","₦ 250,000,000",Lekki Phase 1 Lekki Lagos,Fully Serviced 2 Bedroom Apartment With A Pool / Flat / Apartment FOR SALE
"4 Bedroom Detached Duplex With Bq 
Osapa London Lekki Lagos
 4 Bedroom Detached Duplex With Bq / House FOR Rent","₦ 9,000,000/year",Osapa London Lekki Lagos,4 Bedroom Detached Duplex With Bq / House FOR Rent
"2 Bedroom Flat 
Kolapo Ishola Gra, Akobo Ibadan Oyo
 2 Bedroom Flat / House FOR Rent","₦ 2,500,000/year","Kolapo Ishola Gra, Akobo Ibadan Oyo",2 Bedroom Flat / House FOR Rent
"4 Bedroom Terrace Duplex 
Thomas Estate Ajah Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 4,000,000/year",Thomas Estate Ajah Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"3 Bedroom Apartment 
Ikoyi Lagos
 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 30,000,000/year",Ikoyi Lagos,3 Bedroom Apartment / Flat Apartment FOR Rent
"4 Bedroom Terrace Duplex 
Vgc Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 4,500,000/year",Vgc Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"Water View 4 Bedroom Terrace Duplex 
Lekki Phase 1 Lekki Lagos
 Water View 4 Bedroom Terrace Duplex / House FOR Rent","₦ 20,000,000/year",Lekki Phase 1 Lekki Lagos,Water View 4 Bedroom Terrace Duplex / House FOR Rent
"Spacious 3 Bedroom Apartment 
Lekki Phase 1 Lekki Lagos
 Spacious 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 7,000,000/year",Lekki Phase 1 Lekki Lagos,Spacious 3 Bedroom Apartment / Flat Apartment FOR Rent
"1 Bedroom Apartment 
Ikate Lekki Lagos
 1 Bedroom Apartment / House FOR Rent","₦ 3,500,000/year",Ikate Lekki Lagos,1 Bedroom Apartment / House FOR Rent
"2 Bedroom Apartment 
Ologolo Lekki Lagos
 2 Bedroom Apartment / House FOR Rent","₦ 3,500,000/year",Ologolo Lekki Lagos,2 Bedroom Apartment / House FOR Rent
"Serviced 1 Bedroom Apartment 
Ologolo Lekki Lagos
 Serviced 1 Bedroom Apartment / House FOR Rent","₦ 4,200,000/year",Ologolo Lekki Lagos,Serviced 1 Bedroom Apartment / House FOR Rent
"Room And Parlour Self Contained 
Prince Adeosun Estate, Akala Way Akobo Ibadan Oyo
 Room And Parlour Self Contained / Flat Apartment FOR Rent","₦ 1,200,000/year","Prince Adeosun Estate, Akala Way Akobo Ibadan Oyo",Room And Parlour Self Contained / Flat Apartment FOR Rent
"4 Bedroom Terrace Duplex 
Orchid Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 5,000,000/year",Orchid Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"4 Bedroom Terrace Duplex 
Orchid Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 6,500,000/year",Orchid Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"2 Bedroom Flat 
Candos Makinde Ayobo Ipaja Lagos
 2 Bedroom Flat / Flat Apartment FOR Rent","₦ 700,000/year",Candos Makinde Ayobo Ipaja Lagos,2 Bedroom Flat / Flat Apartment FOR Rent
"4 Bedroom Terrace Duplex 
Vgc Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 4,500,000/year",Vgc Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"3 Bedroom Massionette 
Ikoyi Lagos
 3 Bedroom Massionette / House FOR Rent","$ 85,000/year",Ikoyi Lagos,3 Bedroom Massionette / House FOR Rent
"Newly Built 2 Bedroom Apartment 
Lekki Phase 1 Lekki Lagos
 Newly Built 2 Bedroom Apartment / House FOR Rent","₦ 10,000,000/year",Lekki Phase 1 Lekki Lagos,Newly Built 2 Bedroom Apartment / House FOR Rent
"Newly Built 4 Bedroom Semi Detached Duplex With Bq 
Ikota Lekki Lagos
 Newly Built 4 Bedroom Semi Detached Duplex With Bq / House FOR Rent","₦ 6,000,000/year",Ikota Lekki Lagos,Newly Built 4 Bedroom Semi Detached Duplex With Bq / House FOR Rent
"3 Bedroom Apartment 
Orchid Lekki Lagos
 3 Bedroom Apartment / House FOR Rent","₦ 4,000,000/year",Orchid Lekki Lagos,3 Bedroom Apartment / House FOR Rent
"4 Bedroom Massionette With Bq 
Banana Island Ikoyi Lagos
 4 Bedroom Massionette With Bq / House FOR Rent","₦ 25,000,000/year",Banana Island Ikoyi Lagos,4 Bedroom Massionette With Bq / House FOR Rent
"2 Units Of Newly Built 2 Bedroom Apartment 
Pinnock Beach Estate Osapa London Lekki Lagos
 2 Units Of Newly Built 2 Bedroom Apartment / House FOR Rent","₦ 8,000,000/year",Pinnock Beach Estate Osapa London Lekki Lagos,2 Units Of Newly Built 2 Bedroom Apartment / House FOR Rent
"Lovely 4 Bedroom Detached Duplex 
Ikoyi Lagos
 Lovely 4 Bedroom Detached Duplex / House FOR Rent","₦ 30,000,000",Ikoyi Lagos,Lovely 4 Bedroom Detached Duplex / House FOR Rent
"Furnished 3 Bedroom Apartment 
Ikate Lekki Lagos
 Furnished 3 Bedroom Apartment / House FOR Rent","₦ 8,000,000/year",Ikate Lekki Lagos,Furnished 3 Bedroom Apartment / House FOR Rent
"Newly Built 4bedroom Semi Detached Duplex 
Orchid Lekki Lagos
 Newly Built 4bedroom Semi Detached Duplex / House FOR Rent","₦ 6,000,000/year",Orchid Lekki Lagos,Newly Built 4bedroom Semi Detached Duplex / House FOR Rent
"5 Bedroom Detached Duplex With Bq 
Ikota Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Rent","₦ 15,000,000/year",Ikota Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Rent
"Lovely 2 Bedroom Apartment 
Lekki Phase 1 Lekki Lagos
 Lovely 2 Bedroom Apartment / House FOR Rent","₦ 12,000,000",Lekki Phase 1 Lekki Lagos,Lovely 2 Bedroom Apartment / House FOR Rent
"4 Bedroom Massionette With Bq 
Banana Island Ikoyi Lagos
 4 Bedroom Massionette With Bq / House FOR Rent","₦ 25,000,000/year",Banana Island Ikoyi Lagos,4 Bedroom Massionette With Bq / House FOR Rent
"2 Units Of 4 Bedroom Terrace Duplex 
Ikota Lekki Lagos
 2 Units Of 4 Bedroom Terrace Duplex / House FOR Rent","₦ 4,500,000/year",Ikota Lekki Lagos,2 Units Of 4 Bedroom Terrace Duplex / House FOR Rent
"3 Bedroom Flat 
Platinum Way Ikate Lekki Lagos
 3 Bedroom Flat / House FOR Rent","₦ 7,500,000/year",Platinum Way Ikate Lekki Lagos,3 Bedroom Flat / House FOR Rent
"4 Bedroom Terrace Duplex 
Vgc Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 5,000,000/year",Vgc Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"Commercial Property 
Ikoyi Lagos
 Commercial Property / Commercial Property FOR Rent","₦ 25,000,000/year",Ikoyi Lagos,Commercial Property / Commercial Property FOR Rent
"Furnished 3 Bedroom Semi Detached Duplex 
Ikoyi Lagos
 Furnished 3 Bedroom Semi Detached Duplex / House FOR Rent","₦ 65,000,000/year",Ikoyi Lagos,Furnished 3 Bedroom Semi Detached Duplex / House FOR Rent
"4 Bedroom Terrace Duplex 
Ikota Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 5,000,000/year",Ikota Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"4 Bedroom Terrace Duplex 
Orchid Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 5,000,000/year",Orchid Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"4 Bedroom Terrace Duplex 
Ikota Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 5,000,000/year",Ikota Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"Newly Built 2 Bedroom Apartment 
Ikate Lekki Lagos
 Newly Built 2 Bedroom Apartment / House FOR Rent","₦ 6,000,000/year",Ikate Lekki Lagos,Newly Built 2 Bedroom Apartment / House FOR Rent
"Serviced 2 Bedroom Apartment With Bq 
Lekki Phase 1 Lekki Lagos
 Serviced 2 Bedroom Apartment With Bq / House FOR Rent","₦ 12,000,000/year",Lekki Phase 1 Lekki Lagos,Serviced 2 Bedroom Apartment With Bq / House FOR Rent
"4 Bedroom Semi Detached Duplex 
Orchid Lekki Lagos
 4 Bedroom Semi Detached Duplex / House FOR Rent","₦ 8,500,000/year",Orchid Lekki Lagos,4 Bedroom Semi Detached Duplex / House FOR Rent
"Serviced 2 Bedroom Apartment 
Ikate Lekki Lagos
 Serviced 2 Bedroom Apartment / House FOR Rent","₦ 8,000,000/year",Ikate Lekki Lagos,Serviced 2 Bedroom Apartment / House FOR Rent
"4 Bedroom Semi Detached Duplex 
Orchid Lekki Lagos
 4 Bedroom Semi Detached Duplex / House FOR Rent","₦ 8,000,000/year",Orchid Lekki Lagos,4 Bedroom Semi Detached Duplex / House FOR Rent
"4 Bedroom Terrace Duplex 
Ikota Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 5,000,000/year",Ikota Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
