Title,Price,PID,Details
"Single Room Self Contain 
Ajayi Road Ogba Lagos
 Single Room Self Contain / Flat Apartment FOR Rent","₦ 300,000/year",Ajayi Road Ogba Lagos,Single Room Self Contain / Flat Apartment FOR Rent
"Room Self Contained 
Oke Ira Ogba Lagos
 Room Self Contained / Flat Apartment FOR Rent","₦ 500,000/year",Oke Ira Ogba Lagos,Room Self Contained / Flat Apartment FOR Rent
"Single Room Self Contained 
Oke Ira Ogba Lagos
 Single Room Self Contained / Flat Apartment FOR Rent","₦ 500,000/year",Oke Ira Ogba Lagos,Single Room Self Contained / Flat Apartment FOR Rent
"Single Room Self Contained 
Ajayi Road Ogba Lagos
 Single Room Self Contained / Flat Apartment FOR Rent","₦ 500,000/year",Ajayi Road Ogba Lagos,Single Room Self Contained / Flat Apartment FOR Rent
"Single Room Self Contain 
Off College Road Ifako Ogba Ogba Lagos
 Single Room Self Contain / Flat Apartment FOR Rent","₦ 450,000/year",Off College Road Ifako Ogba Ogba Lagos,Single Room Self Contain / Flat Apartment FOR Rent
"Single Room Self Contain With Pop 
Aguda(ogba) Ogba Lagos
 Single Room Self Contain With Pop / Flat Apartment FOR Rent","₦ 500,000/year",Aguda(ogba) Ogba Lagos,Single Room Self Contain With Pop / Flat Apartment FOR Rent
"Decent Single Room Self Contain 
Off College Road Ifako Ogba Ogba Lagos
 Decent Single Room Self Contain / Flat Apartment FOR Rent","₦ 600,000/year",Off College Road Ifako Ogba Ogba Lagos,Decent Single Room Self Contain / Flat Apartment FOR Rent
"Newly Renovated Room Self Contained 
Off College Road Ifako Ogba Ogba Lagos
 Newly Renovated Room Self Contained / Flat Apartment FOR Rent","₦ 600,000/year",Off College Road Ifako Ogba Ogba Lagos,Newly Renovated Room Self Contained / Flat Apartment FOR Rent
"Single Room Self Contained 
Oke Ira Ogba Lagos
 Single Room Self Contained / Flat Apartment FOR Rent","₦ 350,000/year",Oke Ira Ogba Lagos,Single Room Self Contained / Flat Apartment FOR Rent
"Newly Renovated Room Self Contained 
Off Ajayi Road Ogba Lagos
 Newly Renovated Room Self Contained / Flat Apartment FOR Rent","₦ 450,000/year",Off Ajayi Road Ogba Lagos,Newly Renovated Room Self Contained / Flat Apartment FOR Rent
"4 Bedroom Apartment With Bq 
Old Ikoyi Ikoyi Lagos
 4 Bedroom Apartment With Bq / Flat / Apartment FOR RENT","$ 85,000/year",Old Ikoyi Ikoyi Lagos,4 Bedroom Apartment With Bq / Flat / Apartment FOR RENT
"2 Bedroom Flat 
Ajayi Road Ogba Lagos
 2 Bedroom Flat / Flat Apartment FOR Rent","₦ 1,500,000/year",Ajayi Road Ogba Lagos,2 Bedroom Flat / Flat Apartment FOR Rent
"Newly Built Room Self Contained 
Oke Ira Ogba Lagos
 Newly Built Room Self Contained / Flat Apartment FOR Rent","₦ 600,000/year",Oke Ira Ogba Lagos,Newly Built Room Self Contained / Flat Apartment FOR Rent
"3 Bedroom Flat 
Aguda(ogba) Ogba Lagos
 3 Bedroom Flat / Flat Apartment FOR Rent","₦ 2,500,000/year",Aguda(ogba) Ogba Lagos,3 Bedroom Flat / Flat Apartment FOR Rent
"Single Room Self Contained 
Oke Ira Ogba Lagos
 Single Room Self Contained / Flat Apartment FOR Rent","₦ 500,000/year",Oke Ira Ogba Lagos,Single Room Self Contained / Flat Apartment FOR Rent
"Newly Built 1 Bedroom Apartment 
Oke Ira Ogba Lagos
 Newly Built 1 Bedroom Apartment / Flat Apartment FOR Rent","₦ 1,000,000/year",Oke Ira Ogba Lagos,Newly Built 1 Bedroom Apartment / Flat Apartment FOR Rent
"Single Room Self Contain 
Ajayi Road Ogba Lagos
 Single Room Self Contain / Flat Apartment FOR Rent","₦ 500,000/year",Ajayi Road Ogba Lagos,Single Room Self Contain / Flat Apartment FOR Rent
"Newly Built Room Self Contain 
Off College Road Ifako Ogba Ogba Lagos
 Newly Built Room Self Contain / Flat Apartment FOR Rent","₦ 700,000/year",Off College Road Ifako Ogba Ogba Lagos,Newly Built Room Self Contain / Flat Apartment FOR Rent
"4 Units Of 2 Bedroom Flat 
Wuse 2 Abuja
 4 Units Of 2 Bedroom Flat / Flat Apartment FOR Rent","₦ 30,000,000/year",Wuse 2 Abuja,4 Units Of 2 Bedroom Flat / Flat Apartment FOR Rent
"9 Bedroom Fully Detached Duplex With Bq 
Asokoro Abuja
 9 Bedroom Fully Detached Duplex With Bq / House FOR Rent","₦ 50,000,000/year",Asokoro Abuja,9 Bedroom Fully Detached Duplex With Bq / House FOR Rent
"4 Bedroom Apartment With Bq 
Old Ikoyi Ikoyi Lagos
 4 Bedroom Apartment With Bq / Flat / Apartment FOR RENT","$ 85,000/year",Old Ikoyi Ikoyi Lagos,4 Bedroom Apartment With Bq / Flat / Apartment FOR RENT
"Serviced 7 Bedroom Duplex With Bq 
Wuse 2 Abuja
 Serviced 7 Bedroom Duplex With Bq / House FOR Rent","₦ 70,000,000/year",Wuse 2 Abuja,Serviced 7 Bedroom Duplex With Bq / House FOR Rent
"Newly Built 4 Bedroom Semi Detached Duplex With Bq 
Wuse 2 Abuja
 Newly Built 4 Bedroom Semi Detached Duplex With Bq / House FOR Rent","₦ 50,000,000/year",Wuse 2 Abuja,Newly Built 4 Bedroom Semi Detached Duplex With Bq / House FOR Rent
"6 Bedroom Detached Duplex With Bq 
Maitama Abuja
 6 Bedroom Detached Duplex With Bq / House FOR Rent","₦ 60,000,000/year",Maitama Abuja,6 Bedroom Detached Duplex With Bq / House FOR Rent
"Luxurious 5 Bedroom Spacious Terraces Duplex, Bq 
Wuse2. Serene Neighborhood Wuse 2 Abuja
 Luxurious 5 Bedroom Spacious Terraces Duplex, Bq / House FOR Rent","₦ 20,000,000",Wuse2. Serene Neighborhood Wuse 2 Abuja,"Luxurious 5 Bedroom Spacious Terraces Duplex, Bq / House FOR Rent"
"Serviced 6 Bedroom Detached Duplex With Bq 
Maitama Abuja
 Serviced 6 Bedroom Detached Duplex With Bq / House FOR Rent","₦ 80,000,000/year",Maitama Abuja,Serviced 6 Bedroom Detached Duplex With Bq / House FOR Rent
"Decent 6 Bedroom Fully Detached Duplex,3 Rooms Bq 
Maitama Maitama Abuja
 Decent 6 Bedroom Fully Detached Duplex,3 Rooms Bq / House FOR Rent","₦ 20,000,000",Maitama Maitama Abuja,"Decent 6 Bedroom Fully Detached Duplex,3 Rooms Bq / House FOR Rent"
"4 Bedroom Semi Detached Duplex With Bq 
Wuse 2 Abuja
 4 Bedroom Semi Detached Duplex With Bq / House FOR Rent","₦ 50,000,000/year",Wuse 2 Abuja,4 Bedroom Semi Detached Duplex With Bq / House FOR Rent
"Serviced 4 Bedroom Terrace Duplex With Bq 
By Gilmore Jahi Abuja
 Serviced 4 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 20,000,000/year",By Gilmore Jahi Abuja,Serviced 4 Bedroom Terrace Duplex With Bq / House FOR Rent
"Serviced 6 Units Of 3 Bedroom Flat With Bq 
Main Guzape Abuja
 Serviced 6 Units Of 3 Bedroom Flat With Bq / Flat Apartment FOR Rent","₦ 100,000,000/year",Main Guzape Abuja,Serviced 6 Units Of 3 Bedroom Flat With Bq / Flat Apartment FOR Rent
"5 Bedroom Semi Detached Duplex With Bq 
Asokoro Abuja
 5 Bedroom Semi Detached Duplex With Bq / House FOR Rent","₦ 40,000,000/year",Asokoro Abuja,5 Bedroom Semi Detached Duplex With Bq / House FOR Rent
"4 Units Of 3 Bedroom Flat With Bq 
Asokoro Abuja
 4 Units Of 3 Bedroom Flat With Bq / Flat Apartment FOR Rent","₦ 70,000,000/year",Asokoro Abuja,4 Units Of 3 Bedroom Flat With Bq / Flat Apartment FOR Rent
"Spacious 4 Bedroom Semi Detached Duplex , Bq 
Katampe Extenion Katampe Ext Abuja
 Spacious 4 Bedroom Semi Detached Duplex , Bq / House FOR Rent","₦ 15,000,000",Katampe Extenion Katampe Ext Abuja,"Spacious 4 Bedroom Semi Detached Duplex , Bq / House FOR Rent"
"Serviced And Spacious 1 Bedroom Flat 
Maitama Maitama Abuja
 Serviced And Spacious 1 Bedroom Flat / Flat Apartment FOR Rent","₦ 5,000,000",Maitama Maitama Abuja,Serviced And Spacious 1 Bedroom Flat / Flat Apartment FOR Rent
"3 Bedroom Apartment With Bq 
Gilmor Jahi Abuja
 3 Bedroom Apartment With Bq / House FOR Rent","₦ 6,500,000/year",Gilmor Jahi Abuja,3 Bedroom Apartment With Bq / House FOR Rent
"3 Bedroom Terrace Duplex With Bq 
2nd Avenue Gwarinpa Abuja
 3 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 8,000,000/year",2nd Avenue Gwarinpa Abuja,3 Bedroom Terrace Duplex With Bq / House FOR Rent
"Newly Built 5 Bedrooms Terrace Duplex 
Mini Estate Katampe Ext Abuja
 Newly Built 5 Bedrooms Terrace Duplex / House FOR Rent","₦ 13,500,000/year",Mini Estate Katampe Ext Abuja,Newly Built 5 Bedrooms Terrace Duplex / House FOR Rent
"2 Bedroom Flat 
Dawaki Gwarinpa Abuja
 2 Bedroom Flat / House FOR Rent","₦ 2,700,000/year",Dawaki Gwarinpa Abuja,2 Bedroom Flat / House FOR Rent
"2 Bedroom Flat 
Around Magistrate Court After Stella Marris Life Camp Abuja
 2 Bedroom Flat / House FOR Rent","₦ 3,500,000/year",Around Magistrate Court After Stella Marris Life Camp Abuja,2 Bedroom Flat / House FOR Rent
"Newly Built 5 Bedrooms Duplex+ Bq 
Asokoro Ext Estate Asokoro Abuja
 Newly Built 5 Bedrooms Duplex+ Bq / House FOR Rent","₦ 25,000,000/year",Asokoro Ext Estate Asokoro Abuja,Newly Built 5 Bedrooms Duplex+ Bq / House FOR Rent
"2 Bedroom Flat 
Dawaki Yellow Gate Estate Gwarinpa Abuja
 2 Bedroom Flat / House FOR Rent","₦ 2,300,000/year",Dawaki Yellow Gate Estate Gwarinpa Abuja,2 Bedroom Flat / House FOR Rent
"4 Bedroom Terrace Duplex 
After Nnpc Filling Station Guzape Abuja
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 8,000,000/year",After Nnpc Filling Station Guzape Abuja,4 Bedroom Terrace Duplex / House FOR Rent
"5 Bedroom Fully Detached Duplex With Bq 
Man Global Estate Gwarinpa Abuja
 5 Bedroom Fully Detached Duplex With Bq / House FOR Rent","₦ 12,000,000/year",Man Global Estate Gwarinpa Abuja,5 Bedroom Fully Detached Duplex With Bq / House FOR Rent
"Newly Built 4 Bedroom Terrace Duplex 
Kado Abuja
 Newly Built 4 Bedroom Terrace Duplex / House FOR Rent","₦ 7,000,000/year",Kado Abuja,Newly Built 4 Bedroom Terrace Duplex / House FOR Rent
"3 Bedroom Flat With Bq 
Jahi Gilmor Gwarinpa Abuja
 3 Bedroom Flat With Bq / House FOR Rent","₦ 8,000,000/year",Jahi Gilmor Gwarinpa Abuja,3 Bedroom Flat With Bq / House FOR Rent
"Newly Built 3 Bedroom Flat 
Off 3rd Avenue Gwarinpa Abuja
 Newly Built 3 Bedroom Flat / House FOR Rent","₦ 4,000,000/year",Off 3rd Avenue Gwarinpa Abuja,Newly Built 3 Bedroom Flat / House FOR Rent
"3 Bedroom Terrace Duplex With Bq 
2nd Avenue Gwarinpa Abuja
 3 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 5,000,000/year",2nd Avenue Gwarinpa Abuja,3 Bedroom Terrace Duplex With Bq / House FOR Rent
"4 Bedroom Detached Duplex With Bq 
6th Avenue Gwarinpa Abuja
 4 Bedroom Detached Duplex With Bq / House FOR Rent","₦ 9,000,000/year",6th Avenue Gwarinpa Abuja,4 Bedroom Detached Duplex With Bq / House FOR Rent
"Standard Serviced 1bedroom Flat 
Maitama Main Maitama Abuja
 Standard Serviced 1bedroom Flat / House FOR Rent","₦ 5,000,000/year",Maitama Main Maitama Abuja,Standard Serviced 1bedroom Flat / House FOR Rent
"Newly Built Spacious 3 Bedrooms Flat 
Estate Katampe Main Abuja
 Newly Built Spacious 3 Bedrooms Flat / House FOR Rent","₦ 5,000,000/year",Estate Katampe Main Abuja,Newly Built Spacious 3 Bedrooms Flat / House FOR Rent
"Newly Built 2 Bedroom Flat 
Jahi Gilmore Gwarinpa Abuja
 Newly Built 2 Bedroom Flat / House FOR Rent","₦ 7,000,000/year",Jahi Gilmore Gwarinpa Abuja,Newly Built 2 Bedroom Flat / House FOR Rent
"Newly Renovated 5 Bedroom Detached Duplex 
Estate In 6th Avenue Gwarinpa Abuja
 Newly Renovated 5 Bedroom Detached Duplex / House FOR Rent","₦ 10,000,000/year",Estate In 6th Avenue Gwarinpa Abuja,Newly Renovated 5 Bedroom Detached Duplex / House FOR Rent
"Serviced 2 Bedroom Flat 
Maitama Abuja
 Serviced 2 Bedroom Flat / House FOR Rent","₦ 10,000,000/year",Maitama Abuja,Serviced 2 Bedroom Flat / House FOR Rent
"Serviced 4 Bedrooms Terrace Duplex 
Jahi Gilmor Jahi Abuja
 Serviced 4 Bedrooms Terrace Duplex / House FOR Rent","₦ 20,000,000/year",Jahi Gilmor Jahi Abuja,Serviced 4 Bedrooms Terrace Duplex / House FOR Rent
"3 Bedroom Flat 
Nicon Junction Katampe Main Abuja
 3 Bedroom Flat / House FOR Rent","₦ 5,000,000/year",Nicon Junction Katampe Main Abuja,3 Bedroom Flat / House FOR Rent
"Furnished 2 Bedroom Flat 
3rd Avenue Hillside Estate Gwarinpa Abuja
 Furnished 2 Bedroom Flat / House FOR Rent","₦ 7,000,000/year",3rd Avenue Hillside Estate Gwarinpa Abuja,Furnished 2 Bedroom Flat / House FOR Rent
"Serviced 5 Bedroom Bungalow With Bq 
5th Avenue Gwarinpa Abuja
 Serviced 5 Bedroom Bungalow With Bq / House FOR Rent","₦ 15,000,000/year",5th Avenue Gwarinpa Abuja,Serviced 5 Bedroom Bungalow With Bq / House FOR Rent
"3 Bedroom Flat 
Ajinde Ireakari Estate Akala Express Ibadan Oyo
 3 Bedroom Flat / House FOR Rent","₦ 1,000,000/year",Ajinde Ireakari Estate Akala Express Ibadan Oyo,3 Bedroom Flat / House FOR Rent
"2 Bedroom Flat 
Zoe Oluyole Estate Ibadan Oyo
 2 Bedroom Flat / House FOR Rent","₦ 750,000/year",Zoe Oluyole Estate Ibadan Oyo,2 Bedroom Flat / House FOR Rent
"Newly Built 3 Bedroom Flat 
Kolefunmi Akala Way Akobo Ibadan Oyo
 Newly Built 3 Bedroom Flat / House FOR Rent","₦ 1,800,000/year",Kolefunmi Akala Way Akobo Ibadan Oyo,Newly Built 3 Bedroom Flat / House FOR Rent
"6 Bedroom Semi Detached Duplex With Bq 
Off Christ Ave Lekki Phase 1 Lekki Lagos
 6 Bedroom Semi Detached Duplex With Bq / House FOR Rent","₦ 20,000,000/year",Off Christ Ave Lekki Phase 1 Lekki Lagos,6 Bedroom Semi Detached Duplex With Bq / House FOR Rent
"2 Bedroom Flat 
Ogunrun Mowe Market Mowe Obafemi Owode Ogun
 2 Bedroom Flat / Flat Apartment FOR Rent","₦ 300,000/year",Ogunrun Mowe Market Mowe Obafemi Owode Ogun,2 Bedroom Flat / Flat Apartment FOR Rent
"Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym 
Old Ikoyi Ikoyi Lagos
 Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym / Flat / Apartment FOR RENT","₦ 60,000,000/year",Old Ikoyi Ikoyi Lagos,Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym / Flat / Apartment FOR RENT
"3 Bedroom Flat 
Mayegun Mowe Obafemi Owode Ogun
 3 Bedroom Flat / Flat Apartment FOR Rent","₦ 600,000/year",Mayegun Mowe Obafemi Owode Ogun,3 Bedroom Flat / Flat Apartment FOR Rent
"Newly Built Room And Parlour Self Contained 
Arigbaowo Mowe Obafemi Owode Ogun
 Newly Built Room And Parlour Self Contained / Flat Apartment FOR Rent","₦ 300,000/year",Arigbaowo Mowe Obafemi Owode Ogun,Newly Built Room And Parlour Self Contained / Flat Apartment FOR Rent
"Newly Built Mini Flat 
Arigbaowo Mowe Obafemi Owode Ogun
 Newly Built Mini Flat / Flat Apartment FOR Rent","₦ 450,000/year",Arigbaowo Mowe Obafemi Owode Ogun,Newly Built Mini Flat / Flat Apartment FOR Rent
"Mini Flat 
Adesan Mowe Obafemi Owode Ogun
 Mini Flat / Flat Apartment FOR Rent","₦ 200,000/year",Adesan Mowe Obafemi Owode Ogun,Mini Flat / Flat Apartment FOR Rent
"3 Bedroom Flat 
Sefu Ibafo Obafemi Owode Ogun
 3 Bedroom Flat / Flat Apartment FOR Rent","₦ 400,000/year",Sefu Ibafo Obafemi Owode Ogun,3 Bedroom Flat / Flat Apartment FOR Rent
"Newly Built Mini Flat 
Arogun Mowe Obafemi Owode Ogun
 Newly Built Mini Flat / Flat Apartment FOR Rent","₦ 350,000/year",Arogun Mowe Obafemi Owode Ogun,Newly Built Mini Flat / Flat Apartment FOR Rent
"Newly Built Mini Flat 
Mowe Obafemi Owode Ogun
 Newly Built Mini Flat / Flat Apartment FOR Rent","₦ 350,000/year",Mowe Obafemi Owode Ogun,Newly Built Mini Flat / Flat Apartment FOR Rent
"2 Bedroom Flat 
Ibafo Obafemi Owode Ogun
 2 Bedroom Flat / Flat Apartment FOR Rent","₦ 350,000/year",Ibafo Obafemi Owode Ogun,2 Bedroom Flat / Flat Apartment FOR Rent
"Serviced 4 Bedroom Terrace Duplex Plus One Room Bq 
Guzape Guzape Abuja
 Serviced 4 Bedroom Terrace Duplex Plus One Room Bq / House FOR Rent","₦ 7,000,000",Guzape Guzape Abuja,Serviced 4 Bedroom Terrace Duplex Plus One Room Bq / House FOR Rent
"4 Bedroom Apartment With Bq 
Old Ikoyi Ikoyi Lagos
 4 Bedroom Apartment With Bq / Flat / Apartment FOR RENT","$ 85,000/year",Old Ikoyi Ikoyi Lagos,4 Bedroom Apartment With Bq / Flat / Apartment FOR RENT
"Brand New 3 Bedroom Apartment 
Location Katampe Main Tarred Road. Katampe Main Abuja
 Brand New 3 Bedroom Apartment / House FOR Rent","₦ 4,500,000/year",Location Katampe Main Tarred Road. Katampe Main Abuja,Brand New 3 Bedroom Apartment / House FOR Rent
"New 6flat For Lease, Can Use For Service Apartment 
Igbesanwen Street, Off Akpakpava Road, Benin City. Oredo Edo
 New 6flat For Lease, Can Use For Service Apartment / House FOR Rent","₦ 5,000,000/year","Igbesanwen Street, Off Akpakpava Road, Benin City. Oredo Edo","New 6flat For Lease, Can Use For Service Apartment / House FOR Rent"
"Newly Built 29 Rooms Or Lease: Suitable For Hotel 
By News Engineering, Behind Kilimanjaro, Dawaki, Gwarimpa Express Way, Fct Abuja, Nigeria. Gwarinpa Abuja
 Newly Built 29 Rooms Or Lease: Suitable For Hotel / Commercial Property FOR Rent","₦ 80,000,000/year","By News Engineering, Behind Kilimanjaro, Dawaki, Gwarimpa Express Way, Fct Abuja, Nigeria. Gwarinpa Abuja",Newly Built 29 Rooms Or Lease: Suitable For Hotel / Commercial Property FOR Rent
"Fully Furnished 3 Bedroom Flat 
Guzape Abuja
 Fully Furnished 3 Bedroom Flat / House FOR Rent","₦ 8,000,000/year",Guzape Abuja,Fully Furnished 3 Bedroom Flat / House FOR Rent
"Luxury Massive 5 Bedroom Terrace Duplex With Bq 
Location Durumi By American Int'l School* Durumi Abuja
 Luxury Massive 5 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 7,500,000",Location Durumi By American Int'l School* Durumi Abuja,Luxury Massive 5 Bedroom Terrace Duplex With Bq / House FOR Rent
"3 Bedroom Terrace Duplex 
Wuye Abuja
 3 Bedroom Terrace Duplex / House FOR Rent","₦ 4,500,000/year",Wuye Abuja,3 Bedroom Terrace Duplex / House FOR Rent
"Furnished 3 Bedroom Apartment 
Guzape Abuja
 Furnished 3 Bedroom Apartment / House FOR Rent","₦ 9,000,000/year",Guzape Abuja,Furnished 3 Bedroom Apartment / House FOR Rent
"New Massive 3 Bedrooms Flat 
Guzape Abuja
 New Massive 3 Bedrooms Flat / House FOR Rent","₦ 5,000,000/year",Guzape Abuja,New Massive 3 Bedrooms Flat / House FOR Rent
"Mini Flat 
Badore Ajah Lagos
 Mini Flat / Flat Apartment FOR Rent","₦ 900,000/year",Badore Ajah Lagos,Mini Flat / Flat Apartment FOR Rent
"2 Bedroom Apartment 
Badore Ajah Lagos
 2 Bedroom Apartment / House FOR Rent","₦ 1,300,000/year",Badore Ajah Lagos,2 Bedroom Apartment / House FOR Rent
"4 Bedroom Terraced Duplex 
Ado Ajah Lagos
 4 Bedroom Terraced Duplex / House FOR Rent","₦ 4,000,000/year",Ado Ajah Lagos,4 Bedroom Terraced Duplex / House FOR Rent
"Newly Built 4 Bedroom Terrace Duplex With Bq 
Salem Lekki Lagos
 Newly Built 4 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 8,500,000/year",Salem Lekki Lagos,Newly Built 4 Bedroom Terrace Duplex With Bq / House FOR Rent
"Newly Built 4 Bedroom Terrace House With Bq 
Oniru Victoria Island Lagos
 Newly Built 4 Bedroom Terrace House With Bq / House FOR Rent","₦ 15,000,000/year",Oniru Victoria Island Lagos,Newly Built 4 Bedroom Terrace House With Bq / House FOR Rent
"Room Self Contained 
Badore Ajah Lagos
 Room Self Contained / Flat Apartment FOR Rent","₦ 550,000/year",Badore Ajah Lagos,Room Self Contained / Flat Apartment FOR Rent
"3 Bedroom Apartment 
Badore Ajah Lagos
 3 Bedroom Apartment / House FOR Rent","₦ 2,000,000/year",Badore Ajah Lagos,3 Bedroom Apartment / House FOR Rent
"Room Self Contained 
Badore Ajah Lagos
 Room Self Contained / Flat Apartment FOR Rent","₦ 650,000/year",Badore Ajah Lagos,Room Self Contained / Flat Apartment FOR Rent
"3 Bedroom Massionette With Bq 
Banana Island Ikoyi Lagos
 3 Bedroom Massionette With Bq / House FOR Rent","₦ 50,000,000/year",Banana Island Ikoyi Lagos,3 Bedroom Massionette With Bq / House FOR Rent
"Magnificent Brand New 2 Bedroom Flat 
Badore Ajah Lagos
 Magnificent Brand New 2 Bedroom Flat / House FOR Rent","₦ 1,300,000/year",Badore Ajah Lagos,Magnificent Brand New 2 Bedroom Flat / House FOR Rent
"Room In A Shared Apartment 
Orchid Lekki Lagos
 Room In A Shared Apartment / Flat Apartment FOR Rent","₦ 1,000,000/year",Orchid Lekki Lagos,Room In A Shared Apartment / Flat Apartment FOR Rent
"Shared Apartment 
Badore Ajah Lagos
 Shared Apartment / Flat Apartment FOR Rent","₦ 500,000/year",Badore Ajah Lagos,Shared Apartment / Flat Apartment FOR Rent
"Newly Built Miniflat 
Estate Badore Ajah Lagos
 Newly Built Miniflat / Flat Apartment FOR Rent","₦ 1,200,000/year",Estate Badore Ajah Lagos,Newly Built Miniflat / Flat Apartment FOR Rent
"3 Bedroom Apartment 
Lekki Phase 1 Lekki Lagos
 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 10,000,000/year",Lekki Phase 1 Lekki Lagos,3 Bedroom Apartment / Flat Apartment FOR Rent
"Newly Built 2 Bedroom Apartment 
Ado Ajah Lagos
 Newly Built 2 Bedroom Apartment / House FOR Rent","₦ 1,800,000/year",Ado Ajah Lagos,Newly Built 2 Bedroom Apartment / House FOR Rent
"Newly Built Mini Flat 
Badore Ajah Lagos
 Newly Built Mini Flat / Flat Apartment FOR Rent","₦ 1,300,000/year",Badore Ajah Lagos,Newly Built Mini Flat / Flat Apartment FOR Rent
"Room In A Shared Apartment 
Estate Badore Ajah Lagos
 Room In A Shared Apartment / Flat Apartment FOR Rent","₦ 500,000/year",Estate Badore Ajah Lagos,Room In A Shared Apartment / Flat Apartment FOR Rent
"Mini Flat 
Badore Ajah Lagos
 Mini Flat / Flat Apartment FOR Rent","₦ 650,000/year",Badore Ajah Lagos,Mini Flat / Flat Apartment FOR Rent
"Fully Serviced And Furnished 2 Bedroom Penthouse 
Lekki Phase 1 Lekki Lagos
 Fully Serviced And Furnished 2 Bedroom Penthouse / House FOR Rent","₦ 12,000,000/year",Lekki Phase 1 Lekki Lagos,Fully Serviced And Furnished 2 Bedroom Penthouse / House FOR Rent
"Room In A Shared Apartment 
Estate Ikota Lekki Lagos
 Room In A Shared Apartment / Flat Apartment FOR Rent","₦ 800,000/year",Estate Ikota Lekki Lagos,Room In A Shared Apartment / Flat Apartment FOR Rent
"Newly Built 2 Bedroom Flat 
Sangotedo Ajah Lagos
 Newly Built 2 Bedroom Flat / House FOR Rent","₦ 2,200,000/year",Sangotedo Ajah Lagos,Newly Built 2 Bedroom Flat / House FOR Rent
"2 Bedroom Duplex 
Badore Ajah Lagos
 2 Bedroom Duplex / House FOR Rent","₦ 3,000,000/year",Badore Ajah Lagos,2 Bedroom Duplex / House FOR Rent
"Brand New 2 Bedroom Duplex 
Estate Badore Ajah Lagos
 Brand New 2 Bedroom Duplex / House FOR Rent","₦ 3,000,000/year",Estate Badore Ajah Lagos,Brand New 2 Bedroom Duplex / House FOR Rent
"Brand New 2 Bedroom Bungalow 
Badore Ajah Lagos
 Brand New 2 Bedroom Bungalow / House FOR Rent","₦ 2,000,000/year",Badore Ajah Lagos,Brand New 2 Bedroom Bungalow / House FOR Rent
"Newly Renovated Mini Flat 
Ado Ajah Lagos
 Newly Renovated Mini Flat / Flat Apartment FOR Rent","₦ 1,500,000/year",Ado Ajah Lagos,Newly Renovated Mini Flat / Flat Apartment FOR Rent
"Mini Flat 
Badore Ajah Lagos
 Mini Flat / Flat Apartment FOR Rent","₦ 1,000,000/year",Badore Ajah Lagos,Mini Flat / Flat Apartment FOR Rent
"4 Bedroom Semi Detached Duplex With Bq 
Ikate Lekki Lagos
 4 Bedroom Semi Detached Duplex With Bq / Flat Apartment FOR Rent","₦ 10,000,000/year",Ikate Lekki Lagos,4 Bedroom Semi Detached Duplex With Bq / Flat Apartment FOR Rent
"Newly Built 3 Bedroom Flat 
Langbasa Ajah Lagos
 Newly Built 3 Bedroom Flat / House FOR Rent","₦ 2,500,000/year",Langbasa Ajah Lagos,Newly Built 3 Bedroom Flat / House FOR Rent
"Newly Built 3 Bedroom Flat With Bq 
Ikate Lekki Lagos
 Newly Built 3 Bedroom Flat With Bq / House FOR Rent","₦ 7,000,000/year",Ikate Lekki Lagos,Newly Built 3 Bedroom Flat With Bq / House FOR Rent
"Serviced 4 Bedroom Terrace Duplex 
Orchid Lekki Lagos
 Serviced 4 Bedroom Terrace Duplex / Flat Apartment FOR Rent","₦ 5,000,000/year",Orchid Lekki Lagos,Serviced 4 Bedroom Terrace Duplex / Flat Apartment FOR Rent
"4 Bedroom Semi Detached Duplex With Bq 
Ajah Lagos
 4 Bedroom Semi Detached Duplex With Bq / Flat Apartment FOR Rent","₦ 8,000,000/year",Ajah Lagos,4 Bedroom Semi Detached Duplex With Bq / Flat Apartment FOR Rent
"4 Bedroom Fully Detached Duplex With Bq 
Orchid Lekki Lagos
 4 Bedroom Fully Detached Duplex With Bq / Flat Apartment FOR Rent","₦ 6,500,000/year",Orchid Lekki Lagos,4 Bedroom Fully Detached Duplex With Bq / Flat Apartment FOR Rent
"4 Bedroom Terrace Duplex 
Orchid Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 4,800,000/year",Orchid Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym 
Old Ikoyi Ikoyi Lagos
 Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym / Flat / Apartment FOR RENT","₦ 60,000,000/year",Old Ikoyi Ikoyi Lagos,Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym / Flat / Apartment FOR RENT
